Instituição;Código;Conglomerado Prudencial;Conglomerado Financeiro;Conglomerado Prudencial;TCB;TC;TI;Cidade;UF;Data;Resultado de Intermediação Financeira;;;;;;;;;;;;;;Outras Receitas/Despesas Operacionais;;;;;;;;;Resultado Operacional (e) = (c) + (d);Resultado Não Operacional (f);Resultado antes da Tributação, Lucro e Participação (g) = (e) + (f);Imposto de Renda e Contribuição Social (h);Participação nos Lucros (i);Lucro Líquido (j) = (g) + (h) + (i);Juros Sobre Capital Social de Cooperativas (k);
;;;;;;;;;;;Receitas de Intermediação Financeira;;;;;;;Despesas de Intermediação Financeira;;;;;;Resultado de Intermediação Financeira (c) = (a) + (b);Rendas de Prestação de Serviços (d1);Rendas de Tarifas Bancárias (d2);Despesas de Pessoal (d3);Despesas Administrativas (d4);Despesas Tributárias (d5);Resultado de Participações (d6);Outras Receitas Operacionais (d7);Outras Despesas Operacionais (d8);Outras Receitas/Despesas  Operacionais (d) = (d1) + (d2) + (d3) + (d4) + (d5) + (d6) + (d7) + (d8);;;;;;;;
;;;;;;;;;;;Rendas de Operações de Crédito (a1);Rendas de Operações de Arrendamento Mercantil (a2);Rendas de Operações com TVM (a3);Rendas de Operações com Instrumentos Financeiros Derivativos (a4);Resultado de Operações de Câmbio (a5);Rendas de Aplicações Compulsórias (a6);Receitas de Intermediação Financeira (a) = (a1) + (a2) + (a3) + (a4) + (a5) + (a6);Despesas de Captação (b1);Despesas de Obrigações por Empréstimos e Repasses (b2);Despesas de Operações de Arrendamento Mercantil (b3);Resultado de Operações de Câmbio (b4);Resultado de Provisão para Créditos de Difícil Liquidação (b5);Despesas de Intermediação Financeira (b) = (b1) + (b2) + (b3) + (b4) + (b5);;;;;;;;;;;;;;;;;;
ZEMA CRÉDITO, FINANCIAMENTO E INVESTIMENTO S/A;5351887;ZEMA CFI - PRUDENCIAL;;83584;n1;2;14;ARAXA;MG;12/2024;107.263;0;7.984;0;0;0;115.247;-39.810;0;0;0;1.731;-38.079;77.168;1.643;1.862;-4.058;-32.200;-6.110;0;640;-9.298;-47.521;29.647;0;29.647;-8.397;-148;21.102;0
BANCO DE DESENVOLVIMENTO DO ESPIRITO SANTO S.A.;28145829;BCO DES. DO ES S.A. - PRUDENCIAL;;81304;b4;1;5;VITORIA;ES;12/2024;49.161;0;65.660;0;0;0;114.821;-6.625;-38.538;0;0;-7.584;-52.746;62.074;13.900;4.185;-35.819;-11.179;-3.375;0;1.358;-10.325;-41.255;20.819;1.287;22.106;44.538;0;66.644;0
J.P. MORGAN S.A. - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS;33851205;JP MORGAN CHASE - PRUDENCIAL;20107;80116;n2;3;16;SAO PAULO;SP;12/2024;0;0;114.619;0;0;0;114.619;0;0;0;0;0;0;114.619;26.245;0;-5.861;-10.005;-6.665;0;2.800;-897;5.616;120.235;0;120.235;-27.406;0;92.829;0
COOPERATIVA DE CRÉDITO ALTO VALE DO ITAJAÍ - SICOOB ALTO VALE;80959612;;;;b3S;2;9;RIO DO SUL;SC;12/2024;71.363;0;42.586;0;0;0;113.949;-45.803;-7.178;0;0;-20.211;-73.192;40.758;9.449;500;-18.547;-12.690;-191;0;6.586;-7.985;-22.878;17.880;105;17.985;118;-452;17.651;-2.692
COOPERATIVA DE CRÉDITO UNICRED VALE LTDA - UNICRED VALE;73443863;;;;b3S;2;9;BLUMENAU;SC;12/2024;78.785;0;34.069;0;0;0;112.854;-65.540;0;0;0;-12.909;-78.449;34.405;7.697;3.593;-14.555;-25.736;-223;489;2.108;-661;-27.290;7.115;-191;6.924;-616;0;6.307;-6.172
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA TRADIÇÃO - CRESOL TRADIÇÃO;4350225;;;;b3S;2;9;FRANCISCO BELTRAO;PR;12/2024;89.944;0;21.967;0;0;160;112.071;-38.316;-21.708;0;0;-14.847;-74.871;37.201;16.331;3.392;-19.072;-13.621;-285;0;7.482;-9.420;-15.193;22.008;-8;22.000;-1.395;-3.010;17.594;-10.049
COOPERATIVA CENTRAL DE CRÉDITO, POUPANÇA E INVESTIMENTO DE MATO GROSSO DO SUL, GOIÁS, DISTRITO FEDERAL E TOCANTINS - CENTRAL SICREDI BRASIL CENTRAL;33737818;;;;b3C;2;9;GOIANIA;GO;12/2024;0;0;111.422;0;0;0;111.422;-102.806;0;0;0;0;-102.806;8.616;210;0;-9.010;75.484;-11;7.266;619;-82.834;-8.277;339;0;339;0;0;339;0
KIRTON BANK S.A. - BANCO MÚLTIPLO;1701201;BRADESCO - PRUDENCIAL;10045;80075;b1;2;8;OSASCO;SP;12/2024;73;0;111.319;0;0;0;111.392;-110.740;0;0;0;4.403;-106.337;5.055;0;0;0;-15.930;-1.737;229.701;53.850;-30.243;235.641;240.696;346;241.042;-13.355;0;227.687;0
PAN FINANCEIRA S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTOS;2682287;BTG PACTUAL - PRUDENCIAL;49944;80336;n1;2;14;RIO DE JANEIRO;RJ;12/2024;77.706;0;33.447;0;0;0;111.153;0;0;0;0;-19;-19;111.134;6.338;370;-21.576;9.905;-5.816;0;2.370;-7.615;-16.025;95.109;2;95.111;95.475;0;190.586;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ITAÚNA E REGIÃO LTDA - SICOOB CENTRO-OESTE;66463407;;;;b3S;2;9;ITAUNA;MG;12/2024;72.290;0;37.633;0;0;0;109.923;-58.442;-70;0;0;-22.018;-80.530;29.393;7.811;3.105;-12.247;-10.476;-186;0;3.341;-6.393;-15.046;14.347;-470;13.877;782;0;14.660;-1.902
COOPERATIVA DE CRÉDITO E ECONOMIA COM INTERAÇÃO SOLIDÁRIA - CRESOL NOROESTE;2663426;;;;b3S;2;9;CONSTANTINA;RS;12/2024;86.859;0;21.381;0;0;900;109.140;-32.286;-32.073;0;0;-16.941;-81.300;27.841;17.307;1.061;-13.208;-9.222;-15;0;2.170;-9.843;-11.749;16.091;-163;15.928;0;-2.168;13.759;-10.616
SICREDI CEARÁ - COOPERATIVA DE CRÉDITO DO ESTADO DO CEARÁ;72257793;;;;b3S;2;9;FORTALEZA;CE;12/2024;64.940;0;44.176;0;0;0;109.116;-46.219;-1.364;0;0;-13.125;-60.708;48.408;14.378;4.013;-19.590;-17.577;-71;0;4.271;-12.751;-27.327;21.081;1.593;22.674;90;-3.585;19.180;-16.471
CORA SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO S.A.;37880206;CORA SCFI - PRUDENCIAL;;85317;n1;2;14;SAO PAULO;SP;12/2024;7.824;0;100.716;0;0;0;108.540;0;-154;0;0;-12.570;-12.723;95.817;12.269;5.006;-33.517;-58.543;0;0;1.556;-21.261;-94.490;1.327;-387;939;0;0;939;0
CARUANA S.A. - SOCIEDADE DE CRÉDITO, FINANCIAMENTO E INVESTIMENTO;9313766;CARUANA SCFI - PRUDENCIAL;;83591;n1;2;14;SAO PAULO;SP;12/2024;105.163;0;3.241;-2;42;0;108.444;-59.788;0;0;0;-11.305;-71.093;37.351;6.367;56;-6.840;-23.348;-3.946;0;575;-1.107;-28.244;9.106;-508;8.598;-2.012;0;6.585;0
BTG PACTUAL CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;43815158;BTG PACTUAL - PRUDENCIAL;49944;80336;n2;2;15;RIO DE JANEIRO;RJ;12/2024;0;0;108.424;-744;0;0;107.680;-12.609;-301;0;0;0;-12.910;94.770;283.708;98.279;-48.486;-206.389;-34.895;2.147;6.997;-4.695;96.666;191.436;0;191.436;-57.947;-42.284;91.205;0
MORGAN STANLEY CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;4323351;MORGAN STANLEY - PRUDENCIAL;51413;80628;n2;3;15;SAO PAULO;SP;12/2024;0;0;107.071;0;0;0;107.071;0;0;0;0;0;0;107.071;143.188;0;-123.492;-46.127;-18.838;0;117.653;-62.587;9.798;116.869;0;116.869;3.243;0;120.112;0
CREDIARE S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;5676026;CREDIARE CFI - PRUDENCIAL;;85427;n1;2;14;FARROUPILHA;RS;12/2024;104.655;0;1.547;0;0;0;106.201;-34.023;0;0;0;-34.245;-68.268;37.933;1.027;4.147;-1.957;-35.351;-3.876;0;268;-4.161;-39.904;-1.971;199;-1.772;699;0;-1.073;0
CREDISIS - CENTRAL DE COOPERATIVAS DE CRÉDITO LTDA.;4632856;;;;b3C;2;9;JI-PARANA;RO;12/2024;26.055;0;79.605;0;0;0;105.660;-94.247;0;0;0;-3.681;-97.928;7.732;36;1;-21.370;-20.724;0;0;39.730;-9;-2.336;5.396;-10;5.387;0;0;5.387;-7.506
BANCO MONEO S.A.;7441209;BANCO MONEO S.A. - PRUDENCIAL;;81500;b2;2;8;CAXIAS DO SUL;RS;12/2024;102.861;0;2.333;0;0;0;105.194;-2.481;-55.099;0;0;190;-57.389;47.804;185;1.399;-9.801;-4.126;-2.341;0;545;-2.768;-16.907;30.897;609;31.507;-14.044;0;17.462;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA UNIÃO DOS VALES DO PIRANGA E MATIPÓ LTDA. - SICOOB UNIÃO DOS VALES;1060307;;;;b3S;2;9;RAUL SOARES;MG;12/2024;64.049;0;40.554;0;0;0;104.603;-44.603;-6.813;0;0;-12.870;-64.287;40.317;16.234;3.743;-18.951;-18.347;-743;0;7.972;-8.666;-18.758;21.559;-58;21.502;739;-1.373;20.868;-3.628
CREDISIS CREDIARI - COOPERATIVA DE CRÉDITO LTDA.;3222753;;;;b3S;2;9;ARIQUEMES;RO;12/2024;88.941;0;14.991;0;0;0;103.932;-26.897;-2.374;0;0;-12.182;-41.452;62.479;4.556;112;-14.733;-20.864;1;2.186;2.105;-236;-26.875;35.605;102;35.707;-24;0;35.682;-23.674
COOPERATIVA DE CRÉDITO COOPERAÇÃO - SICREDI COOPERAÇÃO;87779625;;;;b3S;2;9;NAO-ME-TOQUE;RS;12/2024;65.453;0;38.215;0;0;13;103.681;-28.510;-14.478;0;0;-13.171;-56.159;47.523;14.733;3.640;-16.517;-14.059;-77;0;3.646;-11.723;-20.358;27.165;19;27.184;130;-2.388;24.926;-4.009
COOPERATIVA DE CRÉDITO DO NORTE CATARINENSE - ACREDICOOP;3461243;;;;b3S;2;9;JOINVILLE;SC;12/2024;92.226;0;11.211;0;0;101;103.538;-21.103;-16.915;0;0;-29.769;-67.787;35.752;14.855;6.392;-17.786;-22.727;-81;0;888;-7.475;-25.934;9.818;-34;9.784;0;-2.521;7.263;-7.378
KREDILIG S.A. - CRÉDITO, FINANCIAMENTO E INVESTIMENTO;6040559;KREDILIG S.A. - CFI - PRUDENCIAL;;83498;n1;2;14;BIGUACU;SC;12/2024;102.984;0;258;0;0;0;103.242;-7.127;0;0;0;-35.872;-42.999;60.244;1.322;0;-6.091;-25.465;-3.783;0;286;-1.277;-35.009;25.235;-4;25.231;-4.592;-534;20.105;0
COOPERATIVA DE CRÉDITO INTEGRADO - SICOOB INTEGRADO;7122321;;;;b3S;2;9;PATO BRANCO;PR;12/2024;69.915;0;32.416;0;0;0;102.331;-40.428;-5.209;0;0;-15.401;-61.037;41.294;9.717;7.191;-20.634;-13.506;-93;0;5.013;-8.547;-20.859;20.435;-463;19.973;341;-2.230;18.084;-3.333
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS DO PLANALTO CATARINENSE SICOOB CREDIPLANALTO SC/RS;1389651;;;;b3S;2;9;PAPANDUVA;SC;12/2024;79.369;0;22.503;0;0;0;101.872;-45.055;-8.136;0;0;-3.236;-56.427;45.445;8.910;1.337;-16.260;-11.737;-259;0;3.230;-5.862;-20.641;24.804;314;25.118;1.015;-975;25.158;-4.248
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO SICOOB ARENITO PARANÁ / SÃO PAULO;7026923;;;;b3S;2;9;UMUARAMA;PR;12/2024;73.859;0;27.753;0;0;0;101.612;-34.342;-8.432;0;0;-14.398;-57.172;44.440;10.034;7.960;-19.459;-17.679;-263;0;5.376;-10.151;-24.181;20.259;-13;20.246;129;-3.629;16.746;-5.964
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DA PARAÍBA - SICOOB PARAÍBA;11907520;;;;b3S;2;9;CAMPINA GRANDE;PB;12/2024;76.774;0;24.228;0;0;0;101.002;-36.779;-812;0;0;-24.999;-62.590;38.411;7.132;3.259;-7.930;-9.615;-51;0;6.927;-6.085;-6.364;32.047;41;32.088;-88;-272;31.728;-4.084
COOPERATIVA DE CRÉDITO NOROESTE DE MINAS LTDA. - SICOOB NOROESTE DE MINAS;86564051;;;;b3S;2;9;UNAI;MG;12/2024;79.505;0;20.960;0;0;0;100.465;-30.579;-22.972;0;0;-47.075;-100.626;-161;8.608;3.376;-14.129;-6.888;-307;0;10.445;-9.042;-7.935;-8.096;-21.790;-29.886;1.114;-542;-29.314;0
DESENBAHIA - AGENCIA DE FOMENTO DO ESTADO DA BAHIA S.A.;15163587;DESENBAHIA AG FOMENTO BAHIA SA - PRUDENCIAL;;81067;n1;1;30;SALVADOR;BA;12/2024;78.051;0;22.086;0;0;0;100.137;0;-10.856;0;0;-10.769;-21.626;78.512;23.097;0;-34.856;-8.737;-6.139;0;23.359;-22.269;-25.545;52.967;894;53.860;4.614;-5.114;53.361;0
COOPERATIVA DE CRÉDITO E INVESTIMENTO LIBERDADE - SICREDI LIBERDADE;88530142;;;;b3S;2;9;BAGE;RS;12/2024;64.636;0;35.434;0;0;41;100.111;-27.327;-16.995;0;0;-14.201;-58.524;41.588;12.806;2.996;-12.859;-12.869;-107;0;5.434;-14.892;-19.490;22.097;-113;21.984;312;-1.485;20.811;-9.584
CREDISIS JICRED - COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO JICRED;2309070;;;;b3S;2;9;JI-PARANA;RO;12/2024;86.681;0;11.862;0;0;0;98.543;-26.937;-4.186;0;0;-22.453;-53.576;44.967;8.342;108;-20.662;-26.121;1;1.584;3.466;-385;-33.668;11.299;667;11.966;-48;0;11.918;-6.063
COOPERATIVA DE CRÉDITO COOPACREDI LTDA. - SICOOB COOPACREDI;65229254;;;;b3S;2;9;PATROCINIO;MG;12/2024;64.459;0;33.603;0;0;0;98.062;-29.314;-15.106;0;0;-12.749;-57.169;40.893;10.421;4.196;-17.002;-11.412;-301;0;10.530;-9.006;-12.573;28.320;-1.052;27.268;-914;-970;25.384;0
SOCIÉTÉ GÉNÉRALE EQUIPMENT FINANCE S.A. - ARRENDAMENTO MERCANTIL;62816426;SOCIETE GENERALE - PRUDENCIAL;31859;80264;n1;3;19;SAO PAULO;SP;12/2024;270;84.268;12.662;0;0;0;97.200;-4.312;-8.493;-57.264;0;-256;-70.325;26.875;28;33;-7.645;-5.714;-711;0;836;-1.051;-14.223;12.652;0;12.652;-6.597;0;6.055;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DO ESTADO DE SÃO PAULO - SICOOB PAULISTA;10262276;;;;b3S;2;9;PRESIDENTE PRUDENTE;SP;12/2024;69.608;0;23.448;0;0;0;93.056;-39.690;-1.969;0;0;-22.237;-63.895;29.161;11.736;3.647;-18.792;-15.447;-335;0;5.361;-8.133;-21.964;7.197;-95;7.101;857;0;7.959;-5.189
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA CENTRO SUL RS/MS - CRESOL CENTRO SUL RS/MS;2910987;;;;b3S;2;9;ERECHIM;RS;12/2024;74.448;0;16.957;0;0;1.160;92.565;-28.575;-16.750;0;0;-11.247;-56.572;35.993;9.584;2.310;-12.432;-7.789;-27;0;2.659;-13.019;-18.714;17.279;-420;16.859;0;-1.484;15.375;-5.853
AVENUE SECURITIES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.;61384004;AVENUE SECURITIES DTVM - PRUDENCIAL;;88008;n2;2;16;SAO PAULO;SP;12/2024;0;0;11.122;0;81.397;0;92.519;0;0;0;0;0;0;92.519;16.835;0;-29.000;-62.325;-5.228;0;1.798;-29.046;-106.966;-14.447;0;-14.447;0;-4.825;-19.272;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DO ESTADO DE SÃO PAULO - SICOOB CENTRAL CECRESP;62931522;;;;b3C;2;9;SAO PAULO;SP;12/2024;787;0;90.552;0;0;0;91.339;-84.178;0;0;0;-23;-84.201;7.138;328;0;-11.133;-5.791;-50;15.042;7.626;-563;5.460;12.598;52;12.650;0;-364;12.286;-24.618
COOPERATIVA DE CREDITO COOPLIVRE;49389307;;;;b3S;2;9;CAPIVARI;SP;12/2024;67.570;0;22.910;0;0;0;90.480;-33.422;-4.686;0;0;-11.280;-49.388;41.092;11.062;2.330;-20.162;-16.266;-132;0;5.340;-10.762;-28.589;12.503;165;12.668;-70;0;12.598;-3.855
COOPERATIVA DE CRÉDITO CREDINOR LTDA - SICOOB CREDINOR;21866694;;;;b3S;2;9;MONTES CLAROS;MG;12/2024;56.939;0;32.401;0;0;0;89.340;-36.765;-3.376;0;0;-12.369;-52.510;36.829;13.983;7.666;-20.362;-16.169;-449;0;7.507;-10.490;-18.315;18.515;16;18.531;628;-766;18.393;-2.588
DOCK INSTITUIÇÃO DE PAGAMENTO S.A.;13370835;DOCK IP - PRUDENCIAL;;84789;n4;2;41;BARUERI;SP;12/2024;0;0;88.262;0;0;0;88.262;0;0;0;0;0;0;88.262;105.141;0;-28.324;-69.003;-3.771;0;6.463;-71.522;-61.017;27.245;0;27.245;-14.267;0;12.978;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE SÃO ROQUE DE MINAS LTDA.;66402207;;;;b3S;2;9;SAO ROQUE DE MINAS;MG;12/2024;51.153;0;37.027;0;0;0;88.180;-36.753;-6.533;0;0;-9.739;-53.025;35.155;9.932;983;-18.852;-12.932;-134;0;5.790;-5.764;-20.978;14.177;-63;14.114;183;-1.198;13.098;-5.782
BANCO CIFRA S.A.;62421979;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;12/2024;1.116;0;82.202;3.123;1.040;0;87.481;0;0;0;0;0;0;87.481;0;0;0;-1.204;-55;0;214;-47.165;-48.211;39.270;0;39.270;-5.297;0;33.974;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO UNIÃO E NEGÓCIOS - SICOOB INTEGRAÇÃO;8742188;;;;b3S;2;9;CUIABA;MT;12/2024;72.544;0;14.318;0;0;0;86.862;-24.357;-8.686;0;0;-15.849;-48.893;37.969;11.808;5.103;-23.479;-15.703;-522;0;7.099;-11.705;-27.398;10.571;-248;10.324;737;-2.527;8.533;-3.995
COOPERATIVA DE CRÉDITO E INVESTIMENTO COM INTERAÇÃO SOLIDÁRIA INTEGRAÇÃO - CRESOL INTEGRAÇÃO;7268499;;;;b3S;2;9;TOLEDO;PR;12/2024;74.510;0;12.019;0;0;276;86.805;-21.650;-20.693;0;0;-16.200;-58.543;28.262;9.448;3.388;-13.972;-7.018;-30;0;4.812;-8.948;-12.321;15.941;-3;15.938;-61;-2.566;13.311;-6.182
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DOS CREAS E DEMAIS ÁREAS TECNOLÓGICAS - CREDCREA;5979692;;;;b3S;2;9;FLORIANOPOLIS;SC;12/2024;66.767;0;19.407;0;0;39;86.213;-32.076;-2.103;0;0;-21.481;-55.660;30.553;8.671;2.526;-14.662;-14.573;-67;0;794;-5.047;-22.358;8.195;-9;8.186;0;-514;7.672;-9.028
COOPERATIVA DE CRÉDITO CREDIVERTENTES LTDA. - SICOOB CREDIVERTENTES;22724710;;;;b3S;2;9;SAO TIAGO;MG;12/2024;47.915;0;37.365;0;0;0;85.281;-38.303;-1.140;0;0;-15.524;-54.967;30.313;10.188;4.798;-15.112;-11.393;-308;0;7.208;-9.010;-13.628;16.686;20;16.706;639;-1.158;16.187;-1.993
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS - SICOOB CREDICARU SC/RS;694389;;;;b3S;2;9;SAO JOSE DO CERRITO;SC;12/2024;66.285;0;18.879;0;0;0;85.164;-25.046;-11.380;0;0;-13.366;-49.792;35.373;4.702;2.566;-11.071;-8.355;-25;0;7.260;-5.780;-10.703;24.670;-10;24.660;0;-1.251;23.409;0
COOPERATIVA DE ECONOMIA E CRÉDITO MÚTUO UNICRED PONTO CAPITAL - UNICRED PONTO CAPITAL.;2641032;;;;b3S;2;9;SANTA MARIA;RS;12/2024;63.947;0;20.125;0;0;0;84.072;-45.098;0;0;0;-15.948;-61.046;23.026;3.409;1.230;-10.986;-19.423;-141;749;489;-380;-25.054;-2.027;-344;-2.371;-89;0;-2.460;0
COOPERATIVA DE CRÉDITO DOS PROFISSIONAIS DA ÁREA DA SAÚDE E DE LIVRE ADMISSÃO LTDA - UNICRED ALIANÇA;70937271;;;;b3S;2;9;UBERLANDIA;MG;12/2024;55.547;0;27.977;0;0;0;83.524;-42.906;0;0;0;-9.327;-52.233;31.292;4.729;3.852;-13.085;-19.603;-131;1.410;1.188;-2.237;-23.878;7.414;-207;7.207;0;0;7.207;-960
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO DE ASSOCIADOS NOVA TRENTO   SICOOB TRENTOCREDI SC;2641969;;;;b3S;2;9;NOVA TRENTO;SC;12/2024;59.648;0;23.673;0;0;0;83.321;-31.338;-87;0;0;-12.527;-43.952;39.369;7.544;3.786;-13.789;-10.698;-87;0;5.457;-8.246;-16.033;23.337;-56;23.280;111;-2.134;21.257;-1.110
COOPERATIVA DE CRÉDITO DA REGIÃO DO CONTESTADO - CIVIA;10218474;;;;b3S;2;9;SAO BENTO DO SUL;SC;12/2024;74.902;0;7.770;0;0;2;82.675;-16.752;-11.826;0;0;-25.618;-54.196;28.479;9.049;6.897;-15.547;-17.729;-75;0;862;-5.749;-22.291;6.188;-164;6.024;0;-794;5.230;-3.975
COOPERATIVA DE CREDITO CREDISUDESTE LTDA. - SICOOB CREDISUDESTE;22656789;;;;b3S;2;9;MURIAE;MG;12/2024;43.757;0;38.876;0;0;0;82.633;-29.505;-7.438;0;0;-5.453;-42.397;40.236;14.082;7.019;-19.833;-16.643;-673;0;7.917;-8.255;-16.387;23.850;15;23.864;1.095;-731;24.228;-4.982
BANCO SISTEMA S.A.;76543115;BTG PACTUAL - PRUDENCIAL;49944;80336;b1;2;8;RIO DE JANEIRO;RJ;12/2024;41.024;0;22.925;0;0;18.595;82.544;0;-50;0;0;-2.134;-2.184;80.360;0;0;1;-136.938;-6.472;116.413;23.030;-13.575;-17.542;62.818;995;63.813;5.739;0;69.552;0
COOPERATIVA DE CRÉDITO DE LIVRE ADMISSÃO TRÊS FRONTEIRAS - SICOOB TRÊS FRONTEIRAS;4876393;;;;b3S;2;9;FOZ DO IGUACU;PR;12/2024;59.118;0;23.264;0;0;0;82.381;-34.146;-6.022;0;0;-14.519;-54.687;27.695;9.695;5.812;-14.109;-11.812;-144;0;5.255;-10.125;-15.428;12.267;886;13.153;264;-1.524;11.893;-2.017
COOPERATIVA DE CRÉDITO CREDICAF LTDA - SICOOB CREDICAF;25395435;;;;b3S;2;9;LAJINHA;MG;12/2024;51.417;0;30.956;0;0;0;82.373;-26.245;-9.308;0;0;-11.913;-47.466;34.907;11.573;2.172;-15.099;-11.078;-532;0;12.332;-8.124;-8.756;26.151;-270;25.882;1.089;-1.609;25.362;-5.271
COOPERATIVA DE CRÉDITO CREDISG LTDA. - SICOOB CREDISG;3645752;;;;b3S;2;9;SAO GOTARDO;MG;12/2024;48.254;0;32.077;0;0;0;80.332;-24.983;-10.402;0;0;-15.146;-50.531;29.800;3.260;559;-4.513;-3.554;-101;0;4.303;-2.601;-2.647;27.153;-6;27.147;76;-146;27.077;-6.289
COOPERATIVA DE CRÉDITO E CAPTAÇÃO SICOOB UNICIDADES;3047549;;;;b3S;2;9;RIO VERDE;GO;12/2024;64.274;0;15.806;0;0;0;80.081;-23.191;-11.141;0;0;-29.322;-63.654;16.427;8.094;1.601;-11.824;-9.549;-149;0;7.520;-9.042;-13.349;3.078;-761;2.317;67;0;2.384;0
COOPERATIVA DE CRÉDITO CREDIFOR LTDA - SICOOB CREDIFOR;41931445;;;;b3S;2;9;FORMIGA;MG;12/2024;49.610;0;30.180;0;0;0;79.790;-35.605;-3.095;0;0;-23.556;-62.256;17.534;9.445;3.614;-14.413;-10.981;-294;0;9.152;-8.898;-12.374;5.159;-182;4.977;-517;0;4.460;0
COOPERATIVA DE CRÉDITO CREDICOCAPEC;67096909;;;;b3S;2;9;FRANCA;SP;12/2024;36.612;0;42.479;0;0;0;79.091;-33.549;-4.591;0;0;-3.922;-42.062;37.030;5.507;1.104;-11.824;-7.841;-117;0;6.085;-4.412;-11.498;25.532;-95;25.437;112;-1.768;23.780;-2.185
UNIPRIME PIONEIRA COOPERATIVA DE CRÉDITO;1286361;;;;b3S;2;9;TOLEDO;PR;12/2024;67.836;0;10.380;0;0;0;78.216;-35.094;0;0;0;-14.806;-49.900;28.315;4.827;430;-13.527;-11.613;-81;0;2.895;-3.997;-21.067;7.249;-310;6.939;0;0;6.939;-5.179
COOPERATIVA DE CRÉDITO, POUPANÇA E INVESTIMENTO DO NOROESTE DO ESTADO DE SÃO PAULO - SICREDI NOROESTE SP;3065046;;;;b3S;2;9;SAO JOSE DO RIO PRETO;SP;12/2024;51.560;0;26.579;0;0;0;78.139;-27.922;-3.904;0;0;-21.076;-52.902;25.236;12.853;3.010;-12.980;-13.187;-53;0;6.619;-13.882;-17.619;7.617;-42;7.575;20;-1.800;5.794;-3.839
COOPERATIVA DE CRÉDITO CREDISETE LTDA. - SICOOB CREDISETE;22753982;;;;b3S;2;9;SETE LAGOAS;MG;12/2024;44.170;0;33.118;0;0;0;77.288;-36.523;-478;0;0;-12.149;-49.150;28.137;8.143;4.088;-12.961;-10.709;-138;0;3.901;-6.256;-13.932;14.205;144;14.349;232;-703;13.879;-1.045
VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;22610500;VORTX DTVM - PRUDENCIAL;52364;84538;n2;2;16;SAO PAULO;SP;12/2024;0;0;77.244;0;0;0;77.244;-45.187;0;0;0;-113;-45.301;31.943;56.161;0;-19.465;-20.754;-6.606;0;641;-1.923;8.054;39.997;0;39.997;-13.086;-7.593;19.318;0
BANCO BMG CONSIGNADO S.A.;50585090;BMG - PRUDENCIAL;30290;80178;b1;2;8;SAO PAULO;SP;12/2024;4.496;0;54.708;16.608;1.361;0;77.172;0;0;0;0;57;57;77.229;0;0;0;-1.116;-211;0;193;-641;-1.776;75.453;0;75.453;-15.257;0;60.196;0
CENTRAL DAS COOPERATIVAS DE CRÉDITO DOS ESTADOS DE MATO GROSSO, MATO GROSSO DO SUL E DO MUNICÍPIO DE CACOAL/RO - SICOOB CENTRAL RONDON;106180;;;;b3C;2;9;CUIABA;MT;12/2024;2.631;0;74.201;0;0;0;76.832;-72.406;0;0;0;7;-72.399;4.433;580;0;-8.000;-4.404;-85;2.452;5.243;-75;-4.290;143;0;143;-167;0;-25;0
COOPERATIVA CENTRAL DE CRÉDITO DA BAHIA LTDA - SICOOB CENTRAL BA;34148882;;;;b3C;2;9;SALVADOR;BA;12/2024;564;0;75.995;0;0;0;76.559;-72.627;0;0;0;-232;-72.859;3.701;406;0;-7.108;-4.037;-50;5.810;7.370;-396;1.995;5.695;0;5.695;36;0;5.732;-9.756
